Date,Difficulty
2/18/2016,1.44116E+11
2/19/2016,1.44116E+11
2/20/2016,1.63492E+11
2/21/2016,1.63492E+11
2/22/2016,1.63492E+11
2/23/2016,1.63492E+11
2/24/2016,1.63492E+11
2/25/2016,1.63492E+11
2/26/2016,1.63492E+11
2/27/2016,1.63492E+11
2/28/2016,1.63492E+11
2/29/2016,1.63492E+11
3/1/2016,1.63492E+11
3/2/2016,1.63492E+11
3/3/2016,1.63492E+11
3/4/2016,1.63492E+11
3/5/2016,1.58427E+11
3/6/2016,1.58427E+11
3/7/2016,1.58427E+11
3/8/2016,1.58427E+11
3/9/2016,1.58427E+11
3/10/2016,1.58427E+11
3/11/2016,1.58427E+11
3/12/2016,1.58427E+11
3/13/2016,1.58427E+11
3/14/2016,1.58427E+11
3/15/2016,1.58427E+11
3/16/2016,1.58427E+11
3/17/2016,1.58427E+11
3/18/2016,1.58427E+11
3/19/2016,1.65497E+11
3/20/2016,1.65497E+11
3/21/2016,1.65497E+11
3/22/2016,1.65497E+11
3/23/2016,1.65497E+11
3/24/2016,1.65497E+11
3/25/2016,1.65497E+11
3/26/2016,1.65497E+11
3/27/2016,1.65497E+11
3/28/2016,1.65497E+11
3/29/2016,1.65497E+11
3/30/2016,1.65497E+11
3/31/2016,1.65497E+11
4/1/2016,1.65497E+11
4/2/2016,1.66852E+11
4/3/2016,1.66852E+11
4/4/2016,1.66852E+11
4/5/2016,1.66852E+11
4/6/2016,1.66852E+11
4/7/2016,1.66852E+11
4/8/2016,1.66852E+11
4/9/2016,1.66852E+11
4/10/2016,1.66852E+11
4/11/2016,1.66852E+11
4/12/2016,1.66852E+11
4/13/2016,1.66852E+11
4/14/2016,1.66852E+11
4/15/2016,1.78678E+11
4/16/2016,1.78678E+11
4/17/2016,1.78678E+11
4/18/2016,1.78678E+11
4/19/2016,1.78678E+11
4/20/2016,1.78678E+11
4/21/2016,1.78678E+11
4/22/2016,1.78678E+11
4/23/2016,1.78678E+11
4/24/2016,1.78678E+11
4/25/2016,1.78678E+11
4/26/2016,1.78678E+11
4/27/2016,1.78678E+11
4/28/2016,1.78678E+11
4/29/2016,1.78659E+11
4/30/2016,1.78659E+11
5/1/2016,1.78659E+11
5/2/2016,1.78659E+11
5/3/2016,1.78659E+11
5/4/2016,1.78659E+11
5/5/2016,1.78659E+11
5/6/2016,1.78659E+11
5/7/2016,1.78659E+11
5/8/2016,1.78659E+11
5/9/2016,1.78659E+11
5/10/2016,1.78659E+11
5/11/2016,1.78659E+11
5/12/2016,1.94255E+11
5/13/2016,1.94255E+11
5/14/2016,1.94255E+11
5/15/2016,1.94255E+11
5/16/2016,1.94255E+11
5/17/2016,1.94255E+11
5/18/2016,1.94255E+11
5/19/2016,1.94255E+11
5/20/2016,1.94255E+11
5/21/2016,1.94255E+11
5/22/2016,1.94255E+11
5/23/2016,1.94255E+11
5/24/2016,1.94255E+11
5/25/2016,1.99312E+11
5/26/2016,1.99312E+11
5/27/2016,1.99312E+11
5/28/2016,1.99312E+11
5/29/2016,1.99312E+11
5/30/2016,1.99312E+11
5/31/2016,1.99312E+11
6/1/2016,1.99312E+11
6/2/2016,1.99312E+11
6/3/2016,1.99312E+11
6/4/2016,1.99312E+11
6/5/2016,1.99312E+11
6/6/2016,1.99312E+11
6/7/2016,1.99312E+11
6/8/2016,1.99312E+11
6/9/2016,1.96061E+11
6/10/2016,1.96061E+11
6/11/2016,1.96061E+11
6/12/2016,1.96061E+11
6/13/2016,1.96061E+11
6/14/2016,1.96061E+11
6/15/2016,1.96061E+11
6/16/2016,1.96061E+11
6/17/2016,1.96061E+11
6/18/2016,1.96061E+11
6/19/2016,1.96061E+11
6/20/2016,1.96061E+11
6/21/2016,1.96061E+11
6/22/2016,2.09453E+11
6/23/2016,2.09453E+11
6/24/2016,2.09453E+11
6/25/2016,2.09453E+11
6/26/2016,2.09453E+11
6/27/2016,2.09453E+11
6/28/2016,2.09453E+11
6/29/2016,2.09453E+11
6/30/2016,2.09453E+11
7/1/2016,2.09453E+11
7/2/2016,2.09453E+11
7/3/2016,2.09453E+11
7/4/2016,2.09453E+11
7/5/2016,2.13399E+11
7/6/2016,2.13399E+11
7/7/2016,2.13399E+11
7/8/2016,2.13399E+11
7/9/2016,2.13399E+11
7/10/2016,2.13399E+11
7/11/2016,2.13399E+11
7/12/2016,2.13399E+11
7/13/2016,2.13399E+11
7/14/2016,2.13399E+11
7/15/2016,2.13399E+11
7/16/2016,2.13399E+11
7/17/2016,2.13399E+11
7/18/2016,2.13399E+11
7/19/2016,2.13493E+11
7/20/2016,2.13493E+11
7/21/2016,2.13493E+11
7/22/2016,2.13493E+11
7/23/2016,2.13493E+11
7/24/2016,2.13493E+11
7/25/2016,2.13493E+11
7/26/2016,2.13493E+11
7/27/2016,2.13493E+11
7/28/2016,2.13493E+11
7/29/2016,2.13493E+11
7/30/2016,2.13493E+11
7/31/2016,2.13493E+11
8/1/2016,2.13493E+11
8/2/2016,2.13493E+11
8/3/2016,2.01893E+11
8/4/2016,2.01893E+11
8/5/2016,2.01893E+11
8/6/2016,2.01893E+11
8/7/2016,2.01893E+11
8/8/2016,2.01893E+11
8/9/2016,2.01893E+11
8/10/2016,2.01893E+11
8/11/2016,2.01893E+11
8/12/2016,2.01893E+11
8/13/2016,2.01893E+11
8/14/2016,2.01893E+11
8/15/2016,2.01893E+11
8/16/2016,2.17375E+11
8/17/2016,2.17375E+11
8/18/2016,2.17375E+11
8/19/2016,2.17375E+11
8/20/2016,2.17375E+11
8/21/2016,2.17375E+11
8/22/2016,2.17375E+11
8/23/2016,2.17375E+11
8/24/2016,2.17375E+11
8/25/2016,2.17375E+11
8/26/2016,2.17375E+11
8/27/2016,2.17375E+11
8/28/2016,2.17375E+11
8/29/2016,2.17375E+11
8/30/2016,2.20756E+11
8/31/2016,2.20756E+11
9/1/2016,2.20756E+11
9/2/2016,2.20756E+11
9/3/2016,2.20756E+11
9/4/2016,2.20756E+11
9/5/2016,2.20756E+11
9/6/2016,2.20756E+11
9/7/2016,2.20756E+11
9/8/2016,2.20756E+11
9/9/2016,2.20756E+11
9/10/2016,2.20756E+11
9/11/2016,2.20756E+11
9/12/2016,2.20756E+11
9/13/2016,2.25833E+11
9/14/2016,2.25833E+11
9/15/2016,2.25833E+11
9/16/2016,2.25833E+11
9/17/2016,2.25833E+11
9/18/2016,2.25833E+11
9/19/2016,2.25833E+11
9/20/2016,2.25833E+11
9/21/2016,2.25833E+11
9/22/2016,2.25833E+11
9/23/2016,2.25833E+11
9/24/2016,2.25833E+11
9/25/2016,2.25833E+11
9/26/2016,2.41227E+11
9/27/2016,2.41227E+11
9/28/2016,2.41227E+11
9/29/2016,2.41227E+11
9/30/2016,2.41227E+11
10/1/2016,2.41227E+11
10/2/2016,2.41227E+11
10/3/2016,2.41227E+11
10/4/2016,2.41227E+11
10/5/2016,2.41227E+11
10/6/2016,2.41227E+11
10/7/2016,2.41227E+11
10/8/2016,2.41227E+11
10/9/2016,2.58523E+11
10/10/2016,2.58523E+11
10/11/2016,2.58523E+11
10/12/2016,2.58523E+11
10/13/2016,2.58523E+11
10/14/2016,2.58523E+11
10/15/2016,2.58523E+11
10/16/2016,2.58523E+11
10/17/2016,2.58523E+11
10/18/2016,2.58523E+11
10/19/2016,2.58523E+11
10/20/2016,2.58523E+11
10/21/2016,2.58523E+11
10/22/2016,2.58523E+11
10/23/2016,2.53618E+11
10/24/2016,2.53618E+11
10/25/2016,2.53618E+11
10/26/2016,2.53618E+11
10/27/2016,2.53618E+11
10/28/2016,2.53618E+11
10/29/2016,2.53618E+11
10/30/2016,2.53618E+11
10/31/2016,2.53618E+11
11/1/2016,2.53618E+11
11/2/2016,2.53618E+11
11/3/2016,2.53618E+11
11/4/2016,2.53618E+11
11/5/2016,2.53618E+11
11/6/2016,2.5462E+11
11/7/2016,2.5462E+11
11/8/2016,2.5462E+11
11/9/2016,2.5462E+11
11/10/2016,2.5462E+11
11/11/2016,2.5462E+11
11/12/2016,2.5462E+11
11/13/2016,2.5462E+11
11/14/2016,2.5462E+11
11/15/2016,2.5462E+11
11/16/2016,2.5462E+11
11/17/2016,2.5462E+11
11/18/2016,2.5462E+11
11/19/2016,2.81801E+11
11/20/2016,2.81801E+11
11/21/2016,2.81801E+11
11/22/2016,2.81801E+11
11/23/2016,2.81801E+11
11/24/2016,2.81801E+11
11/25/2016,2.81801E+11
11/26/2016,2.81801E+11
11/27/2016,2.81801E+11
11/28/2016,2.81801E+11
11/29/2016,2.81801E+11
11/30/2016,2.81801E+11
12/1/2016,2.81801E+11
12/2/2016,2.81801E+11
12/3/2016,2.86766E+11
12/4/2016,2.86766E+11
12/5/2016,2.86766E+11
12/6/2016,2.86766E+11
12/7/2016,2.86766E+11
12/8/2016,2.86766E+11
12/9/2016,2.86766E+11
12/10/2016,2.86766E+11
12/11/2016,2.86766E+11
12/12/2016,2.86766E+11
12/13/2016,2.86766E+11
12/14/2016,2.86766E+11
12/15/2016,2.86766E+11
12/16/2016,3.10154E+11
12/17/2016,3.10154E+11
12/18/2016,3.10154E+11
12/19/2016,3.10154E+11
12/20/2016,3.10154E+11
12/21/2016,3.10154E+11
12/22/2016,3.10154E+11
12/23/2016,3.10154E+11
12/24/2016,3.10154E+11
12/25/2016,3.10154E+11
12/26/2016,3.10154E+11
12/27/2016,3.10154E+11
12/28/2016,3.10154E+11
12/29/2016,3.17688E+11
12/30/2016,3.17688E+11
12/31/2016,3.17688E+11
1/1/2017,3.17688E+11
1/2/2017,3.17688E+11
1/3/2017,3.17688E+11
1/4/2017,3.17688E+11
1/5/2017,3.17688E+11
1/6/2017,3.17688E+11
1/7/2017,3.17688E+11
1/8/2017,3.17688E+11
1/9/2017,3.17688E+11
1/10/2017,3.17688E+11
1/11/2017,3.369E+11
1/12/2017,3.369E+11
1/13/2017,3.369E+11
1/14/2017,3.369E+11
1/15/2017,3.369E+11
1/16/2017,3.369E+11
1/17/2017,3.369E+11
1/18/2017,3.369E+11
1/19/2017,3.369E+11
1/20/2017,3.369E+11
1/21/2017,3.369E+11
1/22/2017,3.369E+11
1/23/2017,3.92963E+11
1/24/2017,3.92963E+11
1/25/2017,3.92963E+11
1/26/2017,3.92963E+11
1/27/2017,3.92963E+11
1/28/2017,3.92963E+11
1/29/2017,3.92963E+11
1/30/2017,3.92963E+11
1/31/2017,3.92963E+11
2/1/2017,3.92963E+11
2/2/2017,3.92963E+11
2/3/2017,3.92963E+11
2/4/2017,3.92963E+11
2/5/2017,4.22171E+11
2/6/2017,4.22171E+11
2/7/2017,4.22171E+11
2/8/2017,4.22171E+11
2/9/2017,4.22171E+11
2/10/2017,4.22171E+11
2/11/2017,4.22171E+11
2/12/2017,4.22171E+11
2/13/2017,4.22171E+11
2/14/2017,4.22171E+11
2/15/2017,4.22171E+11
2/16/2017,4.22171E+11
2/17/2017,4.22171E+11
2/18/2017,4.22171E+11
2/19/2017,4.4078E+11
2/20/2017,4.4078E+11
2/21/2017,4.4078E+11
2/22/2017,4.4078E+11
2/23/2017,4.4078E+11
2/24/2017,4.4078E+11
2/25/2017,4.4078E+11
2/26/2017,4.4078E+11
2/27/2017,4.4078E+11
2/28/2017,4.4078E+11
3/1/2017,4.4078E+11
3/2/2017,4.4078E+11
3/3/2017,4.4078E+11
3/4/2017,4.60769E+11
3/5/2017,4.60769E+11
3/6/2017,4.60769E+11
3/7/2017,4.60769E+11
3/8/2017,4.60769E+11
3/9/2017,4.60769E+11
3/10/2017,4.60769E+11
3/11/2017,4.60769E+11
3/12/2017,4.60769E+11
3/13/2017,4.60769E+11
3/14/2017,4.60769E+11
3/15/2017,4.60769E+11
3/16/2017,4.60769E+11
3/17/2017,4.60769E+11
3/18/2017,4.75705E+11
3/19/2017,4.75705E+11
3/20/2017,4.75705E+11
3/21/2017,4.75705E+11
3/22/2017,4.75705E+11
3/23/2017,4.75705E+11
3/24/2017,4.75705E+11
3/25/2017,4.75705E+11
3/26/2017,4.75705E+11
3/27/2017,4.75705E+11
3/28/2017,4.75705E+11
3/29/2017,4.75705E+11
3/30/2017,4.75705E+11
3/31/2017,4.99636E+11
4/1/2017,4.99636E+11
4/2/2017,4.99636E+11
4/3/2017,4.99636E+11
4/4/2017,4.99636E+11
4/5/2017,4.99636E+11
4/6/2017,4.99636E+11
4/7/2017,4.99636E+11
4/8/2017,4.99636E+11
4/9/2017,4.99636E+11
4/10/2017,4.99636E+11
4/11/2017,4.99636E+11
4/12/2017,4.99636E+11
4/13/2017,4.99636E+11
4/14/2017,5.20809E+11
4/15/2017,5.20809E+11
4/16/2017,5.20809E+11
4/17/2017,5.20809E+11
4/18/2017,5.20809E+11
4/19/2017,5.20809E+11
4/20/2017,5.20809E+11
4/21/2017,5.20809E+11
4/22/2017,5.20809E+11
4/23/2017,5.20809E+11
4/24/2017,5.20809E+11
4/25/2017,5.20809E+11
4/26/2017,5.20809E+11
4/27/2017,5.20809E+11
4/28/2017,5.21975E+11
4/29/2017,5.21975E+11
4/30/2017,5.21975E+11
5/1/2017,5.21975E+11
5/2/2017,5.21975E+11
5/3/2017,5.21975E+11
5/4/2017,5.21975E+11
5/5/2017,5.21975E+11
5/6/2017,5.21975E+11
5/7/2017,5.21975E+11
5/8/2017,5.21975E+11
5/9/2017,5.21975E+11
5/10/2017,5.21975E+11
5/11/2017,5.59971E+11
5/12/2017,5.59971E+11
5/13/2017,5.59971E+11
5/14/2017,5.59971E+11
5/15/2017,5.59971E+11
5/16/2017,5.59971E+11
5/17/2017,5.59971E+11
5/18/2017,5.59971E+11
5/19/2017,5.59971E+11
5/20/2017,5.59971E+11
5/21/2017,5.59971E+11
5/22/2017,5.59971E+11
5/23/2017,5.59971E+11
5/24/2017,5.95922E+11
5/25/2017,5.95922E+11
5/26/2017,5.95922E+11
5/27/2017,5.95922E+11
5/28/2017,5.95922E+11
5/29/2017,5.95922E+11
5/30/2017,5.95922E+11
5/31/2017,5.95922E+11
6/1/2017,5.95922E+11
6/2/2017,5.95922E+11
6/3/2017,5.95922E+11
6/4/2017,5.95922E+11
6/5/2017,6.7876E+11
6/6/2017,6.7876E+11
6/7/2017,6.7876E+11
6/8/2017,6.7876E+11
6/9/2017,6.7876E+11
6/10/2017,6.7876E+11
6/11/2017,6.7876E+11
6/12/2017,6.7876E+11
6/13/2017,6.7876E+11
6/14/2017,6.7876E+11
6/15/2017,6.7876E+11
6/16/2017,6.7876E+11
6/17/2017,6.7876E+11
6/18/2017,7.11697E+11
6/19/2017,7.11697E+11
6/20/2017,7.11697E+11
6/21/2017,7.11697E+11
6/22/2017,7.11697E+11
6/23/2017,7.11697E+11
6/24/2017,7.11697E+11
6/25/2017,7.11697E+11
6/26/2017,7.11697E+11
6/27/2017,7.11697E+11
6/28/2017,7.11697E+11
6/29/2017,7.11697E+11
6/30/2017,7.11697E+11
7/1/2017,7.11697E+11
7/2/2017,7.08659E+11
7/3/2017,7.08659E+11
7/4/2017,7.08659E+11
7/5/2017,7.08659E+11
7/6/2017,7.08659E+11
7/7/2017,7.08659E+11
7/8/2017,7.08659E+11
7/9/2017,7.08659E+11
7/10/2017,7.08659E+11
7/11/2017,7.08659E+11
7/12/2017,7.08659E+11
7/13/2017,7.08659E+11
7/14/2017,7.08659E+11
7/15/2017,8.04525E+11
7/16/2017,8.04525E+11
7/17/2017,8.04525E+11
7/18/2017,8.04525E+11
7/19/2017,8.04525E+11
7/20/2017,8.04525E+11
7/21/2017,8.04525E+11
7/22/2017,8.04525E+11
7/23/2017,8.04525E+11
7/24/2017,8.04525E+11
7/25/2017,8.04525E+11
7/26/2017,8.04525E+11
7/27/2017,8.04525E+11
7/28/2017,8.60222E+11
7/29/2017,8.60222E+11
7/30/2017,8.60222E+11
7/31/2017,8.60222E+11
8/1/2017,8.60222E+11
8/2/2017,8.60222E+11
8/3/2017,8.60222E+11
8/4/2017,8.60222E+11
8/5/2017,8.60222E+11
8/6/2017,8.60222E+11
8/7/2017,8.60222E+11
8/8/2017,8.60222E+11
8/9/2017,8.60222E+11
8/10/2017,9.23233E+11
8/11/2017,9.23233E+11
8/12/2017,9.23233E+11
8/13/2017,9.23233E+11
8/14/2017,9.23233E+11
8/15/2017,9.23233E+11
8/16/2017,9.23233E+11
8/17/2017,9.23233E+11
8/18/2017,9.23233E+11
8/19/2017,9.23233E+11
8/20/2017,9.23233E+11
8/21/2017,9.23233E+11
8/22/2017,9.23233E+11
8/23/2017,9.23233E+11
8/24/2017,9.23233E+11
8/25/2017,8.88172E+11
8/26/2017,8.88172E+11
8/27/2017,8.88172E+11
8/28/2017,8.88172E+11
8/29/2017,8.88172E+11
8/30/2017,8.88172E+11
8/31/2017,8.88172E+11
9/1/2017,8.88172E+11
9/2/2017,8.88172E+11
9/3/2017,8.88172E+11
9/4/2017,8.88172E+11
9/5/2017,8.88172E+11
9/6/2017,8.88172E+11
9/7/2017,9.22725E+11
9/8/2017,9.22725E+11
9/9/2017,9.22725E+11
9/10/2017,9.22725E+11
9/11/2017,9.22725E+11
9/12/2017,9.22725E+11
9/13/2017,9.22725E+11
9/14/2017,9.22725E+11
9/15/2017,9.22725E+11
9/16/2017,9.22725E+11
9/17/2017,9.22725E+11
9/18/2017,9.22725E+11
9/19/2017,1.1034E+12
9/20/2017,1.1034E+12
9/21/2017,1.1034E+12
9/22/2017,1.1034E+12
9/23/2017,1.1034E+12
9/24/2017,1.1034E+12
9/25/2017,1.1034E+12
9/26/2017,1.1034E+12
9/27/2017,1.1034E+12
9/28/2017,1.1034E+12
9/29/2017,1.1034E+12
9/30/2017,1.1034E+12
10/1/2017,1.1034E+12
10/2/2017,1.12386E+12
10/3/2017,1.12386E+12
10/4/2017,1.12386E+12
10/5/2017,1.12386E+12
10/6/2017,1.12386E+12
10/7/2017,1.12386E+12
10/8/2017,1.12386E+12
10/9/2017,1.12386E+12
10/10/2017,1.12386E+12
10/11/2017,1.12386E+12
10/12/2017,1.12386E+12
10/13/2017,1.12386E+12
10/14/2017,1.12386E+12
10/15/2017,1.12386E+12
10/16/2017,1.19679E+12
10/17/2017,1.19679E+12
10/18/2017,1.19679E+12
10/19/2017,1.19679E+12
10/20/2017,1.19679E+12
10/21/2017,1.19679E+12
10/22/2017,1.19679E+12
10/23/2017,1.19679E+12
10/24/2017,1.19679E+12
10/25/2017,1.19679E+12
10/26/2017,1.19679E+12
10/27/2017,1.45284E+12
10/28/2017,1.45284E+12
10/29/2017,1.45284E+12
10/30/2017,1.45284E+12
10/31/2017,1.45284E+12
11/1/2017,1.45284E+12
11/2/2017,1.45284E+12
11/3/2017,1.45284E+12
11/4/2017,1.45284E+12
11/5/2017,1.45284E+12
11/6/2017,1.45284E+12
11/7/2017,1.45284E+12
11/8/2017,1.45284E+12
11/9/2017,1.45284E+12
11/10/2017,1.45284E+12
11/11/2017,1.36442E+12
11/12/2017,1.36442E+12
11/13/2017,1.36442E+12
11/14/2017,1.36442E+12
11/15/2017,1.36442E+12
11/16/2017,1.36442E+12
11/17/2017,1.36442E+12
11/18/2017,1.36442E+12
11/19/2017,1.36442E+12
11/20/2017,1.36442E+12
11/21/2017,1.36442E+12
11/22/2017,1.36442E+12
11/23/2017,1.36442E+12
11/24/2017,1.36442E+12
11/25/2017,1.347E+12
11/26/2017,1.347E+12
11/27/2017,1.347E+12
11/28/2017,1.347E+12
11/29/2017,1.347E+12
11/30/2017,1.347E+12
12/1/2017,1.347E+12
12/2/2017,1.347E+12
12/3/2017,1.347E+12
12/4/2017,1.347E+12
12/5/2017,1.347E+12
12/6/2017,1.347E+12
12/7/2017,1.5909E+12
12/8/2017,1.5909E+12
12/9/2017,1.5909E+12
12/10/2017,1.5909E+12
12/11/2017,1.5909E+12
12/12/2017,1.5909E+12
12/13/2017,1.5909E+12
12/14/2017,1.5909E+12
12/15/2017,1.5909E+12
12/16/2017,1.5909E+12
12/17/2017,1.5909E+12
12/18/2017,1.5909E+12
12/19/2017,1.87311E+12
12/20/2017,1.87311E+12
12/21/2017,1.87311E+12
12/22/2017,1.87311E+12
12/23/2017,1.87311E+12
12/24/2017,1.87311E+12
12/25/2017,1.87311E+12
12/26/2017,1.87311E+12
12/27/2017,1.87311E+12
12/28/2017,1.87311E+12
12/29/2017,1.87311E+12
12/30/2017,1.87311E+12
12/31/2017,1.87311E+12
1/1/2018,1.87311E+12
1/2/2018,1.93114E+12
1/3/2018,1.93114E+12
1/4/2018,1.93114E+12
1/5/2018,1.93114E+12
1/6/2018,1.93114E+12
1/7/2018,1.93114E+12
1/8/2018,1.93114E+12
1/9/2018,1.93114E+12
1/10/2018,1.93114E+12
1/11/2018,1.93114E+12
1/12/2018,1.93114E+12
1/13/2018,1.93114E+12
1/14/2018,2.22785E+12
1/15/2018,2.22785E+12
1/16/2018,2.22785E+12
1/17/2018,2.22785E+12
1/18/2018,2.22785E+12
1/19/2018,2.22785E+12
1/20/2018,2.22785E+12
1/21/2018,2.22785E+12
1/22/2018,2.22785E+12
1/23/2018,2.22785E+12
1/24/2018,2.22785E+12
1/25/2018,2.22785E+12
1/26/2018,2.60308E+12
1/27/2018,2.60308E+12
1/28/2018,2.60308E+12
1/29/2018,2.60308E+12
1/30/2018,2.60308E+12
1/31/2018,2.60308E+12
2/1/2018,2.60308E+12
2/2/2018,2.60308E+12
2/3/2018,2.60308E+12
2/4/2018,2.60308E+12
2/5/2018,2.60308E+12
2/6/2018,2.60308E+12
2/7/2018,2.87467E+12
2/8/2018,2.87467E+12
2/9/2018,2.87467E+12
2/10/2018,2.87467E+12
2/11/2018,2.87467E+12
2/12/2018,2.87467E+12
2/13/2018,2.87467E+12
2/14/2018,2.87467E+12
2/15/2018,2.87467E+12
2/16/2018,2.87467E+12
2/17/2018,2.87467E+12
2/18/2018,2.87467E+12
2/19/2018,2.87467E+12
2/20/2018,2.87467E+12
2/21/2018,3.00738E+12
2/22/2018,3.00738E+12
2/23/2018,3.00738E+12
2/24/2018,3.00738E+12
2/25/2018,3.00738E+12
2/26/2018,3.00738E+12
2/27/2018,3.00738E+12
2/28/2018,3.00738E+12
3/1/2018,3.00738E+12
3/2/2018,3.00738E+12
3/3/2018,3.00738E+12
3/4/2018,3.00738E+12
3/5/2018,3.00738E+12
3/6/2018,3.29061E+12
3/7/2018,3.29061E+12
3/8/2018,3.29061E+12
3/9/2018,3.29061E+12
3/10/2018,3.29061E+12
3/11/2018,3.29061E+12
3/12/2018,3.29061E+12
3/13/2018,3.29061E+12
3/14/2018,3.29061E+12
3/15/2018,3.29061E+12
3/16/2018,3.29061E+12
3/17/2018,3.29061E+12
3/18/2018,3.29061E+12
3/19/2018,3.46254E+12
3/20/2018,3.46254E+12
3/21/2018,3.46254E+12
3/22/2018,3.46254E+12
3/23/2018,3.46254E+12
3/24/2018,3.46254E+12
3/25/2018,3.46254E+12
3/26/2018,3.46254E+12
3/27/2018,3.46254E+12
3/28/2018,3.46254E+12
3/29/2018,3.46254E+12
3/30/2018,3.46254E+12
3/31/2018,3.46254E+12
4/1/2018,3.46254E+12
4/2/2018,3.51106E+12
4/3/2018,3.51106E+12
4/4/2018,3.51106E+12
4/5/2018,3.51106E+12
4/6/2018,3.51106E+12
4/7/2018,3.51106E+12
4/8/2018,3.51106E+12
4/9/2018,3.51106E+12
4/10/2018,3.51106E+12
4/11/2018,3.51106E+12
4/12/2018,3.51106E+12
4/13/2018,3.51106E+12
4/14/2018,3.51106E+12
4/15/2018,3.83932E+12
4/16/2018,3.83932E+12
4/17/2018,3.83932E+12
4/18/2018,3.83932E+12
4/19/2018,3.83932E+12
4/20/2018,3.83932E+12
4/21/2018,3.83932E+12
4/22/2018,3.83932E+12
4/23/2018,3.83932E+12
4/24/2018,3.83932E+12
4/25/2018,3.83932E+12
4/26/2018,3.83932E+12
4/27/2018,3.83932E+12
4/28/2018,4.02206E+12
4/29/2018,4.02206E+12
4/30/2018,4.02206E+12
5/1/2018,4.02206E+12
5/2/2018,4.02206E+12
5/3/2018,4.02206E+12
5/4/2018,4.02206E+12
5/5/2018,4.02206E+12
5/6/2018,4.02206E+12
5/7/2018,4.02206E+12
5/8/2018,4.02206E+12
5/9/2018,4.02206E+12
5/10/2018,4.02206E+12
5/11/2018,4.02206E+12
5/12/2018,4.14388E+12
5/13/2018,4.14388E+12
5/14/2018,4.14388E+12
5/15/2018,4.14388E+12
5/16/2018,4.14388E+12
5/17/2018,4.14388E+12
5/18/2018,4.14388E+12
5/19/2018,4.14388E+12
5/20/2018,4.14388E+12
5/21/2018,4.14388E+12
5/22/2018,4.14388E+12
5/23/2018,4.14388E+12
5/24/2018,4.14388E+12
5/25/2018,4.30695E+12
5/26/2018,4.30695E+12
5/27/2018,4.30695E+12
5/28/2018,4.30695E+12
5/29/2018,4.30695E+12
5/30/2018,4.30695E+12
5/31/2018,4.30695E+12
6/1/2018,4.30695E+12
6/2/2018,4.30695E+12
6/3/2018,4.30695E+12
6/4/2018,4.30695E+12
6/5/2018,4.30695E+12
6/6/2018,4.9407E+12
6/7/2018,4.9407E+12
6/8/2018,4.9407E+12
6/9/2018,4.9407E+12
6/10/2018,4.9407E+12
6/11/2018,4.9407E+12
6/12/2018,4.9407E+12
6/13/2018,4.9407E+12
6/14/2018,4.9407E+12
6/15/2018,4.9407E+12
6/16/2018,4.9407E+12
6/17/2018,4.9407E+12
6/18/2018,4.9407E+12
6/19/2018,4.9407E+12
6/20/2018,5.0775E+12
6/21/2018,5.0775E+12
6/22/2018,5.0775E+12
6/23/2018,5.0775E+12
6/24/2018,5.0775E+12
6/25/2018,5.0775E+12
6/26/2018,5.0775E+12
6/27/2018,5.0775E+12
6/28/2018,5.0775E+12
6/29/2018,5.0775E+12
6/30/2018,5.0775E+12
7/1/2018,5.0775E+12
7/2/2018,5.0775E+12
7/3/2018,5.36368E+12
7/4/2018,5.36368E+12
7/5/2018,5.36368E+12
7/6/2018,5.36368E+12
7/7/2018,5.36368E+12
7/8/2018,5.36368E+12
7/9/2018,5.36368E+12
7/10/2018,5.36368E+12
7/11/2018,5.36368E+12
7/12/2018,5.36368E+12
7/13/2018,5.36368E+12
7/14/2018,5.36368E+12
7/15/2018,5.36368E+12
7/16/2018,5.36368E+12
7/17/2018,5.36368E+12
7/18/2018,5.17867E+12
7/19/2018,5.17867E+12
7/20/2018,5.17867E+12
7/21/2018,5.17867E+12
7/22/2018,5.17867E+12
7/23/2018,5.17867E+12
7/24/2018,5.17867E+12
7/25/2018,5.17867E+12
7/26/2018,5.17867E+12
7/27/2018,5.17867E+12
7/28/2018,5.17867E+12
7/29/2018,5.17867E+12
7/30/2018,5.94944E+12
7/31/2018,5.94944E+12
8/1/2018,5.94944E+12
8/2/2018,5.94944E+12
8/3/2018,5.94944E+12
8/4/2018,5.94944E+12
8/5/2018,5.94944E+12
8/6/2018,5.94944E+12
8/7/2018,5.94944E+12
8/8/2018,5.94944E+12
8/9/2018,5.94944E+12
8/10/2018,5.94944E+12
8/11/2018,5.94944E+12
8/12/2018,6.38932E+12
8/13/2018,6.38932E+12
8/14/2018,6.38932E+12
8/15/2018,6.38932E+12
8/16/2018,6.38932E+12
8/17/2018,6.38932E+12
8/18/2018,6.38932E+12
8/19/2018,6.38932E+12
8/20/2018,6.38932E+12
8/21/2018,6.38932E+12
8/22/2018,6.38932E+12
8/23/2018,6.38932E+12
8/24/2018,6.38932E+12
8/25/2018,6.72723E+12
8/26/2018,6.72723E+12
8/27/2018,6.72723E+12
8/28/2018,6.72723E+12
8/29/2018,6.72723E+12
8/30/2018,6.72723E+12
8/31/2018,6.72723E+12
9/1/2018,6.72723E+12
9/2/2018,6.72723E+12
9/3/2018,6.72723E+12
9/4/2018,6.72723E+12
9/5/2018,6.72723E+12
9/6/2018,6.72723E+12
9/7/2018,6.72723E+12
9/8/2018,7.0192E+12
