Date,EstimatedTransactionValue
2018-03-03,1317221659.23
2018-03-04,1034631166.2
2018-03-05,1054511194.14
2018-03-06,1582234331.19
2018-03-07,1277459300.05
2018-03-08,1580136724.8
2018-03-09,1349195039.2
2018-03-10,1906277895.43
2018-03-11,950847699.78
2018-03-12,1016923551.98
2018-03-13,1092739345.89
2018-03-14,1418568667.41
2018-03-15,1221695123.02
2018-03-16,1238238594.04
2018-03-17,980782712.3
2018-03-18,703389492.23
2018-03-19,867210361.668
2018-03-20,1122875101.3
2018-03-21,1036873619.32
2018-03-22,1037303972.66
2018-03-23,979427716.114
2018-03-24,961129741.356
2018-03-25,604208316.926
2018-03-26,911678930.691
2018-03-27,1014204076.94
2018-03-28,933013627.289
2018-03-29,852300507.928
2018-03-30,1048746364.33
2018-03-31,1221858176.86
2018-04-01,550645501.595
2018-04-02,585197702.818
2018-04-03,772083379.172
2018-04-04,991675387.16
2018-04-05,749856523.287
2018-04-06,765778976.079
2018-04-07,707820871.966
2018-04-08,653970928.963
2018-04-09,548374125.206
2018-04-10,767735388.159
2018-04-11,814234811.038
2018-04-12,944371471.165
2018-04-13,1427097610.83
2018-04-14,1139372876.25
2018-04-15,519632755.977
2018-04-16,565887877.99
2018-04-17,870304184.174
2018-04-18,905161446.484
2018-04-19,837466035.967
2018-04-20,1383779298.64
2018-04-21,1159554824.32
2018-04-22,968060857.955
2018-04-23,662423526.707
2018-04-24,1174366423.88
2018-04-25,1794341044.68
2018-04-26,1640070695.43
2018-04-27,1420907959.32
2018-04-28,1241919188.19
2018-04-29,1666871609.28
2018-04-30,1007425923.12
2018-05-01,1035300588.35
2018-05-02,855147575.988
2018-05-03,1367783030.59
2018-05-04,1327368113.18
2018-05-05,1411310861.66
2018-05-06,1023518305.28
2018-05-07,988115175.597
2018-05-08,1292283431.85
2018-05-09,1301704096.56
2018-05-10,1210273479.41
2018-05-11,1324180127.31
2018-05-12,1272408039.53
2018-05-13,918875391.699
2018-05-14,635299096.563
2018-05-15,1865447206.61
2018-05-16,1081411504.35
2018-05-17,1353735436.44
2018-05-18,1921347087.35
2018-05-19,1787078403.23
2018-05-20,569531075.189
2018-05-21,515334602.955
2018-05-22,790740779.415
2018-05-23,877226131.468
2018-05-24,1036342565.26
2018-05-25,1000588876.25
2018-05-26,788621726.07
2018-05-27,424995809.61
2018-05-28,405677290.335
2018-05-29,1013613734.54
2018-05-30,923597749.157
2018-05-31,902500526.966
2018-06-01,827851052.942
2018-06-02,867167014.167
2018-06-03,520519261.628
2018-06-04,485884807.311
2018-06-05,773961206.891
2018-06-06,766868932.813
2018-06-07,781104515.782
2018-06-08,800445414.567
2018-06-09,820067981.35
2018-06-10,506021255.081
2018-06-11,637339088.999
2018-06-12,957529687.846
2018-06-13,818780283.334
2018-06-14,1003076179.73
2018-06-15,852588901.33
2018-06-16,774046295.073
2018-06-17,397309244.475
2018-06-18,427735217.46
2018-06-19,688082117.382
2018-06-20,719679316.833
2018-06-21,624576870.099
2018-06-22,719546651.514
2018-06-23,935134494.257
2018-06-24,428012920.547
2018-06-25,583414674.371
2018-06-26,675604827.041
2018-06-27,609799528.251
2018-06-28,795615808.346
2018-06-29,703945479.401
2018-06-30,656285943.885
2018-07-01,493208885.085
2018-07-02,991949405.091
2018-07-03,720058629.123
2018-07-04,872392592.008
2018-07-05,665699858.481
2018-07-06,667645282.594
2018-07-07,799979138.346
2018-07-08,363054383.013
2018-07-09,556194054.932
2018-07-10,641995550.747
2018-07-11,852280394.717
2018-07-12,703800649.597
2018-07-13,684429563.545
2018-07-14,645414306.832
2018-07-15,338915362.502
2018-07-16,351656240.412
2018-07-17,727979315.613
2018-07-18,793711434.557
2018-07-19,1061451896.23
2018-07-20,984877922.775
2018-07-21,821696098.591
2018-07-22,525631984.81
2018-07-23,388795190.97
2018-07-24,899750255.388
2018-07-25,1102640515.77
2018-07-26,1029444503.32
2018-07-27,830061488.122
2018-07-28,873105273.545
2018-07-29,507162123.302
2018-07-30,727303100.366
2018-07-31,879598687.622
2018-08-01,943144367.777
2018-08-02,725732624.885
2018-08-03,1034978972.54
2018-08-04,944451756.096
2018-08-05,489889914.247
2018-08-06,373567222.216
2018-08-07,738335124.64
2018-08-08,646148619.517
2018-08-09,785753515.086
2018-08-10,937131001.384
2018-08-11,757467749.914
2018-08-12,507380742.097
2018-08-13,333934427.984
2018-08-14,836197121.415
2018-08-15,1057442607.44
2018-08-16,877651821.244
2018-08-17,686851909.768
2018-08-18,785060819.089
2018-08-19,372693270.425
2018-08-20,272482161.66
2018-08-21,623276781.085
2018-08-22,874687867.456
2018-08-23,1013114236.86
2018-08-24,884660560.832
2018-08-25,660927831.609
2018-08-26,513907773.355
2018-08-27,379429738.236
2018-08-28,786098295.59
2018-08-29,979878645.589
2018-08-30,870722872.868
2018-08-31,799455268.51
2018-09-01,867724935.052
2018-09-02,531359264.673
2018-09-03,446620948.174
2018-09-04,724709647.361
2018-09-05,847238863.814
2018-09-06,946331381.202
2018-09-07,1083671672.31
2018-09-08,737975012.235
2018-09-09,364496340.383
2018-09-10,464647608.081
2018-09-11,707683213.337
2018-09-12,741573975.25
2018-09-13,664911253.632
2018-09-14,1249581111.42
2018-09-15,733164598.27
2018-09-16,375006930.182
2018-09-17,282353987.586
2018-09-18,574281010.16
2018-09-19,600992855.335
2018-09-20,672997746.118
2018-09-21,683212384.851
2018-09-22,986722599.639
2018-09-23,459745178.207
2018-09-24,336115557.905
2018-09-25,503494967.408
2018-09-26,842041018.981
2018-09-27,748444892.398
2018-09-28,824319235.774
2018-09-29,913410388.895
2018-09-30,464342432.727
2018-10-01,420668287.794
2018-10-02,687191884.285
2018-10-03,829301065.875
2018-10-04,740144927.737
2018-10-05,664561133.755
2018-10-06,629086425.502
2018-10-07,387882956.04
2018-10-08,246326945.523
2018-10-09,624624101.381
2018-10-10,706719254.858
2018-10-11,757453884.162
2018-10-12,869108609.419
2018-10-13,803836588.892
2018-10-14,368589633.826
2018-10-15,403164410.911
2018-10-16,1397520263.45
2018-10-17,903556367.088
2018-10-18,728506819.178
2018-10-19,877725432.406
2018-10-20,839318447.663
2018-10-21,693700461.373
2018-10-22,295882763.92
2018-10-23,740166133.973
2018-10-24,736437700.291
2018-10-25,782426488.164
2018-10-26,823126054.416
2018-10-27,749358015.104
2018-10-28,369300997.135
2018-10-29,461983903.433
2018-10-30,903771018.526
2018-10-31,629226356.589
2018-11-01,808033046.237
2018-11-02,798656057.241
2018-11-03,856375701.644
2018-11-04,367568335.322
2018-11-05,520943511.442
2018-11-06,754581093.756
2018-11-07,753728436.454
2018-11-08,846605365.636
2018-11-09,776728229.546
2018-11-10,841537370.028
2018-11-11,384453167.129
2018-11-12,386272349.194
2018-11-13,743806005.812
2018-11-14,817648104.611
2018-11-15,1201708839.79
2018-11-16,2721200860.51
2018-11-17,1095140496.94
2018-11-18,488025364.839
2018-11-19,358591541.646
2018-11-20,1056625987.11
2018-11-21,1493888105.21
2018-11-22,1029870319.1
2018-11-23,672978504.331
2018-11-24,739181263.312
2018-11-25,413195235.25
2018-11-26,627811213.956
2018-11-27,753355966.978
2018-11-28,859827351.961
2018-11-29,814210952.864
2018-11-30,925986811.636
2018-12-01,1627971419.59
2018-12-02,705143612.383
2018-12-03,351740543.238
2018-12-04,1267830455.83
2018-12-05,2493725709.24
2018-12-06,1438836247.67
2018-12-07,1443218068.26
2018-12-08,757597226.179
2018-12-09,374073429.982
2018-12-10,284901262.226
2018-12-11,531496288.517
2018-12-12,742547159.599
2018-12-13,559240638.499
2018-12-14,580898599.286
2018-12-15,530198467.42
2018-12-16,295204797.316
2018-12-17,320775296.891
2018-12-18,547999498.441
2018-12-19,731580451.532
2018-12-20,906373695.539
2018-12-21,833308176.897
2018-12-22,816200701.589
2018-12-23,307070105.37
2018-12-24,395190388.887
2018-12-25,684998893.99
2018-12-26,407759085.707
2018-12-27,427890281.727
2018-12-28,574288965.556
2018-12-29,630761200.967
2018-12-30,425646460.654
2018-12-31,270002442.481
2019-01-01,469362132.068
2019-01-02,223626548.673
2019-01-03,488767286.225
2019-01-04,582187039.397
2019-01-05,540805337.78
2019-01-06,319832893.251
2019-01-07,293517719.311
2019-01-08,620754635.677
2019-01-09,590024024.063
2019-01-10,629686023.489
2019-01-11,671294824.365
2019-01-12,1089515520.38
2019-01-13,267932583.391
2019-01-14,236158267.231
2019-01-15,588158821.961
2019-01-16,1257990209.05
2019-01-17,622121356.115
2019-01-18,502064338.993
2019-01-19,452238418.684
2019-01-20,306127868.437
2019-01-21,240365948.239
2019-01-22,477245031.558
2019-01-23,560917561.014
2019-01-24,538919234.425
2019-01-25,477934358.136
2019-01-26,456544872.149
2019-01-27,292643247.156
2019-01-28,223512708.83
2019-01-29,598393585.443
2019-01-30,502734964.417
2019-01-31,737418316.863
2019-02-01,574609830.721
2019-02-02,611007305.318
2019-02-03,315786229.873
2019-02-04,265197431.536
2019-02-05,353232913.224
2019-02-06,414929550.427
2019-02-07,496046280.165
2019-02-08,475540835.91
2019-02-09,552614639.038
2019-02-10,290308690.903
2019-02-11,273943900.739
2019-02-12,512333681.419
2019-02-13,494313528.417
2019-02-14,679292514.995
2019-02-15,465606911.489
2019-02-16,475673471.435
2019-02-17,363956258.17
2019-02-18,237971659.056
2019-02-19,689163298.994
2019-02-20,719387605.251
2019-02-21,696700438.736
2019-02-22,658222916.531
2019-02-23,594309375.184
2019-02-24,489507893.012
2019-02-25,436413535.328
2019-02-26,788388101.208
2019-02-27,592375975.327
2019-02-28,573599563.169
2019-03-01,936111689.337
2019-03-02,536410480.464
2019-03-03,440970166.168
2019-03-04,260455173.232
2019-03-05,510664925.146
2019-03-06,545495184.577
2019-03-07,603814020.831
2019-03-08,598136964.048
2019-03-09,621749744.798
2019-03-10,335332056.774
2019-03-11,289475543.963
2019-03-12,581817561.236
2019-03-13,634318677.207
2019-03-14,632556077.344
2019-03-15,715988875.306
2019-03-16,544675740.536
2019-03-17,360840832.094
2019-03-18,249331295.57
2019-03-19,597904327.88
2019-03-20,609610214.504
2019-03-21,649248713.708
2019-03-22,650496386.448
2019-03-23,528282764.481
2019-03-24,315765407.872
2019-03-25,288672589.988
2019-03-26,596522167.553
2019-03-27,604089194.968
2019-03-28,624205341.901
2019-03-29,625086884.886
2019-03-30,818224153.657
2019-03-31,350278425.922
2019-04-01,421441500.799
2019-04-02,640470349.713
2019-04-03,1458650931.44
2019-04-04,1183522596.25
2019-04-05,1008344651.12
2019-04-06,898533778.472
2019-04-07,426663923.549
2019-04-08,441363438.704
2019-04-09,983977267.449
2019-04-10,877070582.095
2019-04-11,851450827.774
2019-04-12,1050019754.79
2019-04-13,693684833.346
2019-04-14,423377389.265
2019-04-15,550425596.886
2019-04-16,804147839.206
2019-04-17,645003301.664
2019-04-18,896458088.041
2019-04-19,694249179.155
2019-04-20,691322116.123
2019-04-21,373941308.535
2019-04-22,360713964.469
2019-04-23,740397862.709
2019-04-24,825599122.583
2019-04-25,1576941009.18
2019-04-26,826381786.756
2019-04-27,1196016425.67
2019-04-28,442516045.091
2019-04-29,426337706.724
2019-04-30,886065657.845
2019-05-01,841828231.121
2019-05-02,878862399.054
2019-05-03,760391105.925
2019-05-04,858064130.791
2019-05-05,489890940.824
2019-05-06,446363838.194
2019-05-07,769428196.684
2019-05-08,1041193668.86
2019-05-09,1026598912.93
2019-05-10,1251747787.0
2019-05-11,1285152265.18
2019-05-12,890773875.558
2019-05-13,1047479224.06
2019-05-14,1691655708.37
2019-05-15,1659251075.54
2019-05-16,1595050697.1
2019-05-17,1694528053.99
2019-05-18,1298197113.84
2019-05-19,688963903.658
2019-05-20,776463133.467
2019-05-21,1127760758.34
2019-05-22,1011724990.89
2019-05-23,1126821699.73
2019-05-24,1180520164.76
2019-05-25,1291010564.09
2019-05-26,551935634.866
2019-05-27,848987065.906
2019-05-28,1318870008.46
2019-05-29,1475454597.97
2019-05-30,2715969883.45
2019-05-31,1307364485.98
2019-06-01,2139391264.48
2019-06-02,950272921.697
2019-06-03,661260854.072
2019-06-04,1387869417.39
2019-06-05,2210912218.38
2019-06-06,2554143447.32
2019-06-07,2028322128.99
2019-06-08,1100908051.78
2019-06-09,537539563.516
2019-06-10,429940401.765
2019-06-11,1024400574.28
2019-06-12,1596486462.49
2019-06-13,1164520570.46
2019-06-14,1133834031.38
2019-06-15,1268348918.47
2019-06-16,856304521.345
2019-06-17,1037160332.21
2019-06-18,2950935222.43
2019-06-19,2182288636.44
2019-06-20,1908684407.2
2019-06-21,1190905553.64
2019-06-22,1529747837.77
2019-06-23,2222444544.54
2019-06-24,1181274913.13
2019-06-25,1758426569.15
2019-06-26,1831245148.08
2019-06-27,2930019255.95
2019-06-28,2491886549.15
2019-06-29,2653064698.97
2019-06-30,1357452935.75
2019-07-01,1651368348.22
2019-07-02,1639029426.22
2019-07-03,1813299811.71
2019-07-04,1618383338.9
2019-07-05,1933335669.37
2019-07-06,1176057042.74
2019-07-07,639979717.956
2019-07-08,561967420.058
2019-07-09,2099126797.96
2019-07-10,1779344024.06
2019-07-11,3158872124.78
2019-07-12,1909308953.1
2019-07-13,1573448471.12
2019-07-14,703409877.233
2019-07-15,880311916.43
2019-07-16,1237233738.07
2019-07-17,1554876517.05
2019-07-18,1898295641.75
2019-07-19,1363791605.48
2019-07-20,2126938200.65
2019-07-21,835319633.831
2019-07-22,682036367.27
2019-07-23,1027285548.46
2019-07-24,946331234.643
2019-07-25,1334346530.1
2019-07-26,1029705254.8
2019-07-27,993970297.738
2019-07-28,586372755.466
2019-07-29,379230727.585
2019-07-30,4112257571.27
2019-07-31,1280347893.44
2019-08-01,1033351135.21
2019-08-02,1063515472.58
2019-08-03,1276543413.55
2019-08-04,533502020.952
2019-08-05,584301307.017
2019-08-06,1783008179.43
2019-08-07,1820577410.09
2019-08-08,1528500615.48
2019-08-09,1409255302.78
2019-08-10,1423908954.56
2019-08-11,796863848.442
2019-08-12,577446710.736
2019-08-13,1291059873.48
2019-08-14,1666494659.99
2019-08-15,1317218977.94
2019-08-16,1574111185.8
2019-08-17,1077642458.53
2019-08-18,1526187033.47
2019-08-19,923238653.158
2019-08-20,1023246904.67
2019-08-21,1220470929.97
2019-08-22,1083045372.4
2019-08-23,951158027.834
2019-08-24,2130991479.94
2019-08-25,592417288.471
2019-08-26,576624098.059
2019-08-27,1311051900.85
2019-08-28,1295831266.8
2019-08-29,1050824062.27
2019-08-30,1674298204.54
2019-08-31,1323718819.77
2019-09-01,536730722.744
2019-09-02,527581681.518
2019-09-03,1189099299.74
2019-09-04,1484070470.3
2019-09-05,1356552610.12
2019-09-06,1706403125.81
2019-09-07,2785938242.47
2019-09-08,920958388.085
2019-09-09,734442315.886
2019-09-10,1233969516.75
2019-09-11,1964047352.9
2019-09-12,1425043055.22
2019-09-13,1811962087.03
2019-09-14,926451075.37
2019-09-15,550438176.484
2019-09-16,465077107.456
2019-09-17,1523428331.69
2019-09-18,1412330120.99
2019-09-19,1899700648.35
2019-09-20,1263814528.25
2019-09-21,1752366741.28
2019-09-22,1297619718.15
2019-09-23,552377407.45
2019-09-24,855073770.204
2019-09-25,3139283339.22
2019-09-26,2087385264.72
2019-09-27,1313285336.69
2019-09-28,1158429641.01
2019-09-29,580178846.776
2019-09-30,461412848.671
2019-10-01,1032865548.02
2019-10-02,1076885942.13
2019-10-03,753518693.1
2019-10-04,941153423.813
2019-10-05,734036334.988
2019-10-06,375403716.022
2019-10-07,437929223.289
2019-10-08,858436648.341
2019-10-09,951086445.427
2019-10-10,1063632108.54
2019-10-11,1061857762.28
2019-10-12,940680504.466
2019-10-13,434035291.224
2019-10-14,358793113.391
2019-10-15,1712938625.04
2019-10-16,933447813.563
2019-10-17,944835135.107
2019-10-18,1260759811.26
2019-10-19,1046146449.48
2019-10-20,393045996.9
2019-10-21,335445114.083
2019-10-22,949795298.925
2019-10-23,996706690.858
2019-10-24,1296382266.37
2019-10-25,984320293.087
2019-10-26,1334170237.66
2019-10-27,1256366630.61
2019-10-28,721778043.424
2019-10-29,1882149479.1
2019-10-30,1157811408.23
2019-10-31,933497841.255
2019-11-01,1573437647.48
2019-11-02,2074156433.8
2019-11-03,736867493.361
2019-11-04,791930340.105
2019-11-05,1333487928.86
2019-11-06,2769186824.14
2019-11-07,1446365892.0
2019-11-08,1410260957.18
2019-11-09,1458241138.13
2019-11-10,1046596790.17
2019-11-11,364320564.19
2019-11-12,718863061.192
2019-11-13,865205529.78
2019-11-14,1486062566.37
2019-11-15,946450282.516
2019-11-16,1199132985.12
2019-11-17,461834641.876
2019-11-18,342818350.321
2019-11-19,1043917564.34
2019-11-20,923399726.065
2019-11-21,870969121.525
2019-11-22,1165992114.2
2019-11-23,1691710108.35
2019-11-24,1151153475.67
2019-11-25,544401075.375
2019-11-26,1313006695.03
2019-11-27,1179814702.24
2019-11-28,1513433741.15
2019-11-29,769525352.625
2019-11-30,1078007992.32
2019-12-01,696535295.153
2019-12-02,410180206.361
2019-12-03,904057314.823
2019-12-04,1101171350.27
2019-12-05,1466498115.74
2019-12-06,829793365.23
2019-12-07,1235038809.94
2019-12-08,842686832.919
2019-12-09,307899861.771
2019-12-10,984541456.772
2019-12-11,1203358979.52
2019-12-12,960237277.263
2019-12-13,1259580435.18
2019-12-14,910737705.989
2019-12-15,455496983.971
2019-12-16,331461605.787
2019-12-17,880428472.303
2019-12-18,1699726138.75
2019-12-19,1653840922.57
2019-12-20,1185600661.75
2019-12-21,1192218774.49
2019-12-22,484021776.663
2019-12-23,409093776.779
2019-12-24,1144871677.88
2019-12-25,770512475.798
2019-12-26,863528900.79
2019-12-27,783721256.337
2019-12-28,847107991.825
2019-12-29,480834303.779
2019-12-30,381265550.855
2019-12-31,956242180.526
2020-01-01,854423855.554
2020-01-02,278141981.965
2020-01-03,692062815.86
2020-01-04,1721171458.46
2020-01-05,623052159.064
2020-01-06,355303880.322
2020-01-07,962060777.656
2020-01-08,1122651351.86
2020-01-09,1185786689.98
2020-01-10,1557053628.83
2020-01-11,1280612805.31
2020-01-12,512234137.66
2020-01-13,451843048.807
2020-01-14,881745942.082
2020-01-15,2900956206.91
2020-01-16,2458672964.84
2020-01-17,1325748763.7
2020-01-18,1542090152.49
2020-01-19,691951125.418
2020-01-20,604108398.923
2020-01-21,1265736839.76
2020-01-22,897029394.97
2020-01-23,1252987750.2
2020-01-24,1402766346.48
2020-01-25,983478887.091
2020-01-26,372513968.744
2020-01-27,375372746.979
2020-01-28,810082885.567
2020-01-29,1052472169.01
2020-01-30,1212895193.81
2020-01-31,1703649922.2
2020-02-01,2215319754.13
2020-02-02,994556670.98
2020-02-03,610013826.845
2020-02-04,3506998581.3
2020-02-05,980532522.851
2020-02-06,1182655805.23
2020-02-07,3323586288.29
2020-02-08,1803840353.47
2020-02-09,1443920309.06
2020-02-10,744577606.608
2020-02-11,1655558310.38
2020-02-12,2306736286.51
2020-02-13,1870288291.39
2020-02-14,1903943551.24
2020-02-15,1546031520.68
2020-02-16,1109593958.57
2020-02-17,1638768688.22
2020-02-18,2253057178.22
